id,minority,female,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
2788,0,0,1,1,52.99,1,11,1
2789,0,1,4,1,80.99,7,18,0
2790,0,1,3,3,44.49,2,3,0
2791,0,0,1,1,170.97,0,18,1
2792,0,0,1,0,0,3,1,1
2793,0,1,3,10,57.49,4,19,0
2794,0,0,2,0,0,3,13,1
2795,0,1,3,3,58.99,6,17,0
2796,0,1,3,1,50.99,4,12,0
2797,0,1,2,2,69.49,4,20,1
2798,0,1,3,1,98.98,2,12,0
2799,0,1,1,0,0,7,18,0
2800,0,0,1,8,66.49,5,2,0
2801,1,1,1,0,0,3,14,0
2802,0,1,1,1,122.98,6,23,0
2803,1,0,1,1,88.98,3,2,0
2804,0,0,3,0,0,2,8,0
2805,0,1,3,1,127.98,5,9,0
2806,0,1,3,1,140.98,3,16,0
2807,1,0,1,0,0,2,5,0
2808,0,1,2,5,46.99,5,16,0
2809,0,1,2,1,52.99,2,17,1
2810,0,0,2,7,137.98,5,8,0
2811,0,1,4,8,53.99,0,17,0
2812,1,1,1,4,191.97,1,12,0
2813,0,1,3,0,0,4,14,0
2814,1,0,1,2,64.99,7,6,0
2815,0,1,3,1,69.49,1,14,0
2816,0,1,3,0,0,4,14,0
2817,1,0,1,0,0,1,10,0
2818,0,1,3,0,0,6,19,0
2819,1,1,1,0,0,5,8,0
2820,0,1,3,5,150.98,4,25,1
2821,0,1,1,11,79.99,1,16,0
2822,0,1,3,0,0,4,24,0
2823,0,1,1,0,0,6,17,0
2824,0,0,1,3,54.99,1,7,0
2825,0,1,3,0,0,6,13,1
2826,0,1,3,1,63.99,1,14,0
2827,0,1,3,0,0,5,21,0
2828,0,0,2,0,0,0,6,1
2829,0,1,2,3,44.49,5,11,0
2830,0,0,5,1,44.49,4,2,0
2831,0,1,2,5,49.49,1,20,0
2832,0,1,1,0,0,5,19,0
2833,0,0,1,0,0,3,10,0
2834,0,0,3,3,56.99,1,4,1
2835,0,0,3,0,0,3,1,0
2836,0,1,1,0,0,6,22,0
2837,1,1,1,0,0,1,17,0
2838,0,0,3,0,0,3,6,1
2839,0,1,3,1,45.49,0,21,1
2840,0,1,3,4,54.99,2,14,0
2841,0,1,1,5,117.98,0,16,0
2842,0,0,1,0,0,1,5,0
2843,0,0,1,2,103.98,5,15,1
2844,1,0,1,0,0,5,9,1
2845,0,1,1,4,57.99,0,14,0
2846,1,1,4,2,128.98,5,21,0
2847,0,0,2,0,0,5,5,1
2848,1,1,2,3,255.96,5,17,0
2849,0,0,1,0,0,7,1,1
2850,1,0,4,4,52.49,7,21,0
2851,0,0,3,0,0,7,16,0
2852,0,0,1,0,0,4,5,0
2853,0,1,3,2,194.97,1,21,0
2854,0,1,5,2,61.49,1,27,0
2855,1,1,2,4,59.99,0,17,1
2856,0,1,3,0,0,0,18,0
2857,0,1,4,2,67.99,5,21,0
2858,0,1,3,5,54.99,6,15,0
2859,0,1,5,1,63.49,4,15,0
2860,1,1,1,2,203.97,5,18,0
2861,0,1,2,0,0,4,20,0
2862,0,1,3,0,0,2,17,1
2863,0,1,3,4,49.99,4,23,0
2864,0,1,1,3,68.49,5,16,0
2865,0,1,3,2,98.98,1,16,0
2866,1,0,1,2,66.99,4,11,1
2867,0,1,3,2,146.98,1,15,1
2868,0,1,2,11,145.98,1,15,0
2869,0,1,3,1,159.98,0,13,0
2870,0,0,1,1,57.49,0,1,0
2871,0,1,3,0,0,4,17,0
2872,0,0,3,2,64.99,7,4,1
2873,0,1,3,2,76.99,4,17,0
2874,0,1,3,2,133.98,6,22,0
2875,0,1,3,0,0,4,21,0
2876,0,1,2,0,0,1,18,0
2877,1,0,1,2,114.98,4,9,1
2878,0,0,2,5,70.99,1,1,1
2879,0,0,2,3,69.49,0,6,0
2880,0,0,1,4,176.97,1,18,0
2881,0,0,3,2,59.49,6,2,0
2882,1,1,1,0,0,3,14,0
2883,0,0,3,0,0,1,1,0
2884,0,0,4,1,71.99,7,7,0
2885,1,0,1,0,0,4,1,0
2886,0,0,1,1,185.97,6,7,0
2887,0,1,1,3,64.99,0,24,0
2888,0,0,2,2,253.47,4,7,1
2889,0,0,1,1,60.99,6,5,0
2890,0,1,3,0,0,3,17,1
2891,0,1,2,2,56.49,2,24,0
2892,1,1,1,1,57.49,7,10,1
2893,1,0,1,0,0,7,6,1
2894,0,1,1,0,0,6,18,0
2895,0,0,3,0,0,3,5,0
2896,1,1,1,0,0,5,20,0
2897,1,1,2,3,130.98,1,11,0
2898,1,0,1,2,117.98,1,6,1
2899,0,1,3,3,196.47,4,10,0
2900,0,0,2,2,42.49,6,9,0
2901,0,1,3,5,65.99,2,19,0
2902,0,0,3,4,46.49,1,4,1
2903,1,0,3,0,0,2,4,0
2904,1,0,1,0,0,1,1,0
2905,0,0,1,1,134.97,4,1,0
2906,0,0,4,7,173.98,1,5,1
2907,0,1,1,1,77.99,7,19,0
2908,0,1,2,4,60.49,4,10,0
2909,1,1,5,11,77.99,4,17,0
2910,1,0,3,1,60.99,3,12,1
2911,1,1,1,2,62.99,7,15,0
2912,0,1,2,0,0,6,17,0
2913,1,0,1,1,54.99,5,8,1
2914,0,1,3,0,0,2,14,0
2915,0,0,3,3,208.47,0,2,0
2916,0,0,1,1,199.47,0,12,0
2917,1,1,1,5,64.49,5,12,0
2918,0,1,3,0,0,3,14,1
2919,1,0,1,3,197.97,1,16,0
2920,0,1,3,1,61.49,5,13,0
2921,0,0,3,0,0,0,5,0
2922,0,0,2,0,0,1,14,0
2923,0,0,3,5,107.98,4,7,0
2924,0,1,5,3,63.99,2,15,0
2925,0,1,1,1,52.49,2,15,0
2926,0,1,3,1,131.98,7,22,0
2927,0,1,1,2,39.99,6,16,1
2928,0,1,3,2,71.99,5,17,0
2929,0,1,2,0,0,0,19,0
2930,0,1,1,2,61.49,4,21,1
2931,1,1,1,0,0,0,21,0
2932,0,0,2,1,56.99,3,1,0
2933,0,0,2,4,54.49,5,1,0
2934,0,0,1,0,0,3,10,0
2935,0,1,1,2,62.99,4,21,0
2936,0,1,1,0,0,4,14,0
2937,0,0,3,3,42.99,4,17,1
2938,0,1,2,0,0,1,15,0
2939,0,1,2,3,133.98,4,19,0
2940,0,1,1,12,196.47,1,18,0
2941,1,1,1,0,0,4,13,0
2942,0,0,2,1,53.49,7,14,1
2943,0,1,2,1,62.99,4,18,0
2944,0,1,2,2,145.98,0,19,0
2945,0,0,1,0,0,1,9,0
2946,0,1,3,3,113.98,6,19,1
2947,1,1,2,0,0,3,21,0
2948,1,1,1,2,68.99,1,12,1
2949,0,1,1,1,45.49,7,6,0
2950,0,0,1,0,0,4,11,0
2951,0,1,1,1,76.49,0,12,0
2952,0,0,1,0,0,2,1,0
2953,0,0,1,1,59.49,1,9,0
2954,0,0,3,2,70.99,0,7,0
2955,0,1,3,4,88.99,4,16,0
2956,1,1,1,2,150.98,0,11,0
2957,1,1,1,0,0,5,23,0
2958,0,1,3,1,59.99,3,21,1
2959,0,0,1,0,0,7,15,1
2960,0,1,3,5,48.99,4,9,1
2961,0,1,2,2,56.49,5,13,0
2962,0,1,1,0,0,7,26,0
2963,0,0,5,3,55.99,6,13,1
2964,0,1,1,3,60.99,3,14,0
2965,0,1,2,2,72.99,1,20,0
2966,0,1,2,0,0,7,22,0
2967,0,0,1,2,60.99,1,2,1
2968,0,0,3,1,176.97,7,2,0
2969,0,0,1,1,42.99,1,8,0
2970,0,1,3,3,143.98,6,14,1
2971,0,1,2,7,44.99,0,22,0
2972,0,1,3,5,205.47,1,24,0
2973,1,0,1,0,0,2,10,0
2974,0,0,1,1,61.99,0,4,1
2975,1,0,1,3,52.99,4,5,1
2976,0,0,1,1,136.98,0,13,0
2977,0,1,3,0,0,4,21,1
2978,1,0,1,0,0,3,3,1
2979,1,1,3,0,0,4,19,0
2980,0,1,3,0,0,4,19,0
2981,1,1,1,1,59.99,2,12,0
2982,1,0,1,0,0,4,6,1
2983,1,1,1,1,70.99,5,24,0
2984,1,0,1,0,0,4,1,0
2985,1,1,1,6,57.99,5,2,0
2986,1,0,1,0,0,1,15,0
2987,0,1,2,2,169.96,2,21,0
2988,0,0,3,0,0,2,7,0
2989,1,1,1,5,182.97,4,20,1
2990,1,1,3,4,45.99,0,20,0
2991,0,0,2,3,71.99,1,7,1
2992,0,1,3,0,0,3,17,0
2993,0,1,2,0,0,6,12,0
2994,0,1,1,3,133.98,2,14,1
2995,0,1,4,4,55.99,4,17,1
2996,1,0,1,10,115.98,6,2,0
2997,1,0,1,1,200.97,4,7,0
2998,0,1,1,4,110.98,2,17,0
2999,0,0,2,3,48.49,3,7,1
3000,0,0,3,1,64.49,5,4,0
3001,0,0,2,5,97.98,5,19,1
3002,1,1,1,0,0,0,16,1
3003,0,1,3,4,48.99,7,18,0
3004,1,1,1,6,57.99,0,19,0
3005,0,1,3,2,134.97,6,27,0
3006,1,1,1,0,0,5,22,0
3007,0,1,3,0,0,4,5,1
3008,0,1,1,2,62.49,2,15,0
3009,0,1,3,3,58.99,0,25,0
3010,1,0,2,2,105.98,6,2,0
3011,0,1,1,0,0,1,20,0
3012,1,1,3,2,67.99,4,12,1
3013,0,0,3,4,136.98,2,5,0
3014,0,1,3,0,0,5,11,0
3015,0,1,1,1,125.98,2,18,0
3016,0,1,3,0,0,6,18,0
3017,0,1,4,4,54.49,2,14,0
3018,1,0,3,0,0,1,1,1
3019,0,0,1,4,196.47,1,6,1
3020,0,0,2,0,0,0,17,1
3021,1,1,1,0,0,5,14,0
3022,1,0,1,1,279.96,4,10,1
3023,0,0,1,2,58.99,1,15,0
3024,0,1,1,0,0,7,20,0
3025,0,0,3,0,0,6,8,0
3026,0,1,3,3,71.99,7,9,0
3027,0,1,4,0,0,7,22,0
3028,0,1,4,1,136.98,3,13,0
3029,1,1,1,1,60.99,2,15,0
3030,0,1,3,3,72.99,5,21,0
3031,0,1,3,0,0,1,17,0
3032,0,1,1,3,67.49,1,17,0
3033,0,1,3,6,66.99,6,13,0
3034,0,0,1,1,107.98,0,9,1
3035,0,0,1,3,121.98,6,11,1
3036,0,0,2,1,70.49,1,12,0
3037,0,0,3,1,63.99,1,4,1
3038,1,0,1,1,211.47,3,11,1
3039,0,1,2,3,145.98,0,20,0
3040,0,1,2,0,0,1,3,1
3041,0,1,2,3,71.99,4,13,0
3042,0,1,3,0,0,7,21,0
3043,0,1,3,0,0,5,13,0
3044,0,0,3,1,75.49,2,10,0
3045,0,1,3,1,161.97,1,18,0
3046,1,1,1,0,0,0,19,0
3047,1,0,1,1,72.99,4,1,0
3048,0,0,2,1,179.97,1,12,1
3049,0,1,3,3,68.99,7,24,0
3050,0,0,1,6,68.99,2,13,0
3051,1,0,1,1,53.99,0,18,0
3052,0,0,2,0,0,4,4,1
3053,1,1,1,2,91.49,2,26,0
3054,0,0,3,1,153.98,4,6,0
3055,0,1,3,0,0,0,17,0
3056,0,1,1,1,151.98,3,16,0
3057,0,0,3,0,0,4,7,0
3058,0,0,2,0,0,4,10,0
3059,0,1,1,0,0,0,12,0
3060,1,0,1,0,0,7,17,1
3061,0,0,3,3,59.99,3,14,0
3062,0,0,1,4,54.99,4,13,1
3063,0,1,3,0,0,7,13,0
3064,0,1,3,3,48.49,4,15,0
3065,0,0,1,0,0,1,1,0
3066,0,1,1,0,0,2,14,0
3067,0,1,1,4,77.99,1,19,1
3068,0,0,1,6,68.99,3,4,0
3069,0,1,3,0,0,5,22,0
3070,0,1,2,2,55.49,5,18,0
3071,0,0,3,0,0,2,3,0
3072,0,0,1,2,50.49,0,10,0
3073,0,1,1,3,267.96,1,17,0
3074,1,0,1,2,59.99,4,18,1
3075,0,0,3,0,0,1,13,0
3076,0,0,2,1,60.99,7,17,0
3077,0,0,2,1,62.49,1,17,1
3078,0,0,3,0,0,4,4,1
3079,0,1,1,2,71.99,0,14,0
3080,1,0,1,6,110.98,2,8,0
3081,0,0,2,1,71.99,4,16,1
3082,0,1,4,0,0,6,12,0
3083,0,1,3,4,107.98,1,17,0
3084,0,0,1,0,0,1,12,1
3085,0,0,1,2,143.97,2,12,0
3086,0,0,4,0,0,4,4,0
3087,0,0,1,2,73.99,7,16,1
3088,1,0,1,0,0,4,4,1
3089,0,1,3,0,0,1,26,1
3090,0,1,1,3,72.49,4,12,0
3091,0,1,3,15,70.99,3,19,0
3092,1,0,1,2,45.99,6,1,1
3093,0,1,3,0,0,4,15,0
3094,0,0,2,3,63.99,6,1,0
3095,0,1,2,0,0,5,15,1
3096,0,0,3,0,0,1,10,1
3097,1,0,1,0,0,3,20,0
3098,0,1,1,0,0,0,28,1
3099,0,1,2,3,41.99,1,17,0
3100,1,1,1,0,0,6,13,1
3101,1,1,1,1,157.98,6,18,0
3102,1,1,3,2,67.99,0,11,0
3103,1,1,1,0,0,1,18,0
3104,1,0,1,3,65.99,1,13,0
3105,1,1,1,0,0,4,21,1
3106,0,1,3,2,66.99,4,23,1
3107,0,0,1,2,132.98,0,13,0
3108,0,1,2,3,131.98,7,15,0
3109,0,1,3,1,75.99,3,23,0
3110,0,1,1,1,55.99,3,9,0
3111,0,1,5,0,0,2,20,0
3112,0,1,3,4,62.99,1,23,0
3113,0,1,1,0,0,5,26,0
3114,0,1,3,3,57.49,7,21,0
3115,0,0,1,0,0,0,5,0
3116,1,0,1,1,65.99,1,3,1
3117,0,1,2,1,63.99,2,16,0
3118,0,1,3,13,66.49,0,7,0
3119,1,1,3,1,64.99,5,19,0
3120,0,0,3,1,54.49,1,1,0
3121,0,0,3,2,123.98,2,8,0
3122,0,1,3,8,78.99,5,26,0
3123,0,0,3,0,0,7,16,1
3124,1,0,1,0,0,4,9,1
3125,0,0,2,0,0,0,8,0
3126,0,1,3,5,63.99,1,16,1
3127,0,1,1,2,73.99,1,26,0
3128,0,0,2,1,54.99,1,12,1
3129,1,0,1,0,0,0,12,0
3130,1,1,3,1,49.99,1,13,0
3131,0,1,1,0,0,4,13,0
3132,0,0,2,3,54.49,2,8,0
3133,0,1,2,1,56.49,4,15,0
3134,0,0,1,2,50.99,0,4,1
3135,0,1,3,2,121.98,1,19,0
3136,0,1,3,4,69.49,4,18,0
3137,0,1,2,2,67.49,0,29,0
3138,0,1,1,1,35.49,7,26,0
3139,0,1,3,1,56.99,6,19,0
3140,0,0,1,0,0,0,6,0
3141,1,1,1,2,67.49,6,17,0
3142,0,0,5,1,72.99,0,10,0
3143,1,1,3,2,66.99,2,16,0
3144,0,0,3,1,58.49,4,16,1
3145,0,0,4,0,0,6,5,1
3146,0,1,3,0,0,0,26,0
3147,0,0,2,3,59.99,4,12,1
3148,0,1,4,1,182.97,0,16,0
3149,1,0,1,0,0,6,6,1
3150,0,1,3,0,0,0,23,0
3151,0,1,1,3,50.99,1,14,0
3152,0,1,3,3,63.49,6,18,0
3153,0,0,5,0,0,4,15,0
3154,0,1,2,4,63.99,1,15,1
3155,1,1,1,1,67.49,0,20,0
3156,0,0,3,15,62.49,1,11,0
3157,0,1,3,0,0,1,13,0
3158,1,0,1,0,0,6,12,0
3159,0,1,3,4,65.49,7,12,1
3160,0,1,3,0,0,2,23,0
3161,0,1,1,0,0,4,15,0
3162,0,1,5,3,45.99,1,13,0
3163,0,1,2,2,141.98,6,18,0
3164,0,0,2,2,60.99,5,10,1
3165,0,0,2,3,109.98,3,2,0
3166,0,1,1,1,42.49,5,20,0
3167,0,1,3,1,67.49,5,23,0
3168,0,0,2,1,214.47,4,2,0
3169,0,0,3,1,62.49,1,1,1
3170,0,1,2,1,66.99,2,28,0
3171,1,1,2,0,0,0,22,0
3172,0,1,3,5,58.99,5,18,0
3173,0,1,3,2,218.97,0,17,0
3174,0,1,3,0,0,6,26,0
3175,0,1,3,2,219.96,1,15,0
3176,0,0,2,1,55.49,0,7,0
3177,0,0,1,5,115.98,0,5,0
3178,0,1,3,1,118.98,2,12,0
3179,0,1,2,1,54.99,1,18,1
3180,0,1,5,3,82.99,6,22,0
3181,0,1,3,0,0,4,20,1
3182,0,0,3,2,55.49,1,17,1
3183,0,1,2,1,73.99,7,18,0
3184,0,1,1,0,0,4,20,0
3185,0,1,1,1,75.49,0,9,0
3186,0,1,1,4,58.99,2,17,0
3187,0,0,2,0,0,0,7,0
3188,0,0,1,1,54.99,5,1,1
3189,0,1,2,3,166.98,4,16,0
3190,0,0,3,1,71.99,0,11,1
3191,1,1,1,10,57.49,0,17,0
3192,1,1,1,1,107.98,3,16,1
3193,0,1,2,0,0,1,22,0
3194,0,0,3,6,69.49,5,1,0
3195,0,1,3,3,45.49,1,18,0
3196,0,1,3,1,63.99,6,15,1
3197,1,1,1,4,70.49,1,22,0
3198,1,1,2,1,62.49,4,32,0
3199,0,1,1,1,57.99,1,24,0
3200,0,1,3,3,73.49,7,22,0
3201,0,1,3,0,0,7,20,0
3202,0,1,2,0,0,1,14,0
3203,0,1,3,3,63.49,5,17,1
3204,0,1,3,3,63.99,7,16,1
3205,0,1,1,1,121.98,5,11,0
3206,0,1,4,4,69.49,3,13,0
3207,0,1,2,8,65.99,5,21,0
3208,0,1,2,2,59.99,4,20,0
3209,0,0,1,0,0,2,9,0
3210,0,1,2,3,97.98,5,19,0
3211,0,1,3,1,140.98,4,16,1
3212,0,1,1,0,0,6,16,1
3213,0,1,3,2,200.97,1,15,0
3214,0,1,4,2,166.47,1,24,0
3215,0,0,1,1,63.99,0,4,1
3216,0,0,4,0,0,3,3,1
3217,0,0,5,1,134.98,1,5,1
3218,0,0,2,1,70.49,2,3,0
3219,0,1,1,1,202.47,7,15,0
3220,0,1,1,6,52.99,0,22,0
3221,0,0,2,2,52.49,4,8,1
3222,0,0,3,1,69.49,7,1,0
3223,0,1,1,4,143.98,2,21,1
3224,0,1,1,1,71.49,0,19,1
3225,0,1,3,1,61.99,2,23,0
3226,0,0,3,2,69.99,4,14,1
3227,0,1,3,5,72.49,5,12,0
3228,0,1,1,0,0,0,6,0
3229,0,0,3,0,0,1,5,0
3230,0,1,3,5,65.49,1,20,0
3231,0,0,3,0,0,2,2,1
3232,0,1,3,0,0,6,17,0
3233,1,1,1,6,131.98,2,24,0
3234,0,0,1,0,0,2,10,1
3235,0,1,3,2,69.99,5,31,0
3236,0,1,2,3,163.98,0,29,0
3237,0,0,3,2,73.99,2,4,0
3238,0,0,1,3,47.49,3,5,0
3239,0,1,3,0,0,4,16,1
3240,0,0,3,2,199.47,3,13,0
3241,1,1,1,6,261.96,3,23,0
3242,0,1,2,0,0,6,24,0
3243,1,1,1,5,64.99,2,25,0
3244,0,1,3,0,0,3,21,0
3245,0,0,3,2,63.49,0,1,1
3246,0,1,3,2,65.99,7,22,0
3247,0,0,1,0,0,3,4,1
3248,1,1,3,3,62.99,4,15,0
3249,1,1,1,5,137.98,4,22,1
3250,0,1,5,1,67.49,3,21,1
3251,1,1,1,0,0,7,18,0
3252,0,0,3,3,59.99,5,13,1
3253,0,1,3,2,45.49,4,14,0
3254,0,1,3,0,0,2,14,0
3255,1,0,1,0,0,3,9,0
3256,0,1,3,4,119.98,5,27,1
3257,0,0,1,1,121.98,2,3,0
3258,1,0,1,2,73.99,0,6,0
3259,0,0,1,3,52.99,5,3,0
3260,0,1,2,1,43.99,4,16,0
3261,1,1,1,0,0,3,23,1
3262,0,0,1,2,68.49,5,18,0
3263,0,0,1,0,0,2,13,1
3264,0,1,3,1,77.49,0,22,0
3265,0,0,2,2,61.49,6,17,0
3266,1,0,1,3,73.99,3,13,1
3267,0,1,2,2,63.49,1,18,0
3268,0,0,3,0,0,0,13,0
3269,1,1,3,2,146.97,4,12,1
3270,0,1,2,2,77.99,4,25,0
3271,0,1,2,0,0,6,27,0
3272,0,1,3,6,54.49,2,16,0
3273,1,0,1,2,68.99,4,5,0
3274,0,1,2,1,115.98,4,5,0
3275,1,1,1,3,52.99,4,26,0
3276,1,0,1,4,91.98,0,17,1
3277,0,1,3,3,54.99,5,23,1
3278,1,1,1,1,151.98,4,12,1
3279,0,1,3,3,63.49,5,14,0
3280,1,1,1,3,48.49,2,26,0
3281,1,0,1,1,52.49,4,14,1
3282,1,0,1,0,0,1,10,1
3283,0,0,2,0,0,6,3,0
3284,0,0,2,3,65.99,5,17,0
3285,0,1,3,4,45.99,2,23,1
3286,1,1,2,2,130.98,0,20,0
3287,1,1,3,3,55.99,4,16,1
3288,0,1,3,6,67.49,0,19,1
3289,1,0,1,0,0,1,12,0
3290,0,1,3,2,127.98,4,16,1
3291,1,0,1,0,0,6,3,1
3292,0,0,2,0,0,5,4,0
3293,1,0,1,1,42.99,0,4,0
3294,0,1,4,3,60.99,7,13,1
3295,0,1,3,1,60.99,1,13,0
3296,0,0,2,3,194.97,1,7,0
3297,0,1,1,0,0,1,22,0
3298,0,0,3,14,111.98,1,9,1
3299,0,0,3,0,0,5,15,0
3300,0,1,2,2,124.98,1,15,0
3301,0,0,1,0,0,5,11,0
3302,0,1,2,1,199.47,6,13,0
3303,1,0,1,1,58.99,3,6,0
3304,0,0,3,5,60.99,3,15,0
3305,0,1,2,3,65.99,0,13,0
3306,0,0,5,6,119.98,1,11,0
3307,0,1,1,2,67.49,2,20,0
3308,0,0,2,1,72.99,0,17,1
3309,0,1,2,0,0,1,16,0
3310,0,0,3,0,0,3,19,1
3311,1,1,1,11,98.98,0,26,0
3312,0,0,2,2,66.49,2,9,0
3313,0,1,3,5,75.99,2,17,0
3314,0,0,2,2,59.49,1,6,0
3315,1,0,1,1,214.47,3,4,0
3316,0,1,1,0,0,6,24,0
3317,0,0,1,0,0,1,1,0
3318,0,0,2,5,67.99,1,1,0
3319,0,1,2,4,215.97,1,19,0
3320,0,1,1,11,125.97,1,10,0
3321,1,0,1,0,0,2,6,0
3322,0,1,3,1,57.99,0,11,1
3323,1,0,1,3,67.99,4,13,0
3324,0,0,2,1,121.98,3,4,0
3325,0,1,3,5,53.49,7,16,0
3326,0,1,3,3,236.97,5,23,0
3327,0,1,1,1,56.99,7,17,0
3328,0,1,1,1,66.99,7,5,0
3329,0,1,3,7,99.98,3,18,1
3330,1,1,1,2,52.49,7,21,0
3331,1,1,1,1,54.99,4,7,0
3332,0,0,1,1,68.49,4,2,1
3333,0,0,1,2,114.98,7,14,0
3334,0,1,3,0,0,1,18,0
3335,1,1,1,1,199.47,3,17,0
3336,0,0,5,0,0,5,2,0
3337,1,0,1,2,60.99,1,13,1
3338,1,1,1,5,65.99,5,25,0
3339,0,0,3,6,130.98,3,9,0
3340,0,0,2,3,142.98,0,16,1
3341,1,1,1,5,47.99,1,20,0
3342,0,1,3,1,62.49,4,18,0
3343,0,1,3,0,0,7,14,0
3344,0,1,2,0,0,5,20,0
3345,0,1,2,0,0,5,31,0
3346,0,1,1,9,72.99,1,16,0
3347,1,1,1,4,54.49,2,27,0
3348,1,0,2,0,0,0,18,0
3349,1,1,1,0,0,6,16,0
3350,0,0,1,0,0,1,2,1
3351,0,1,3,0,0,4,17,0
3352,0,1,3,2,51.49,4,10,0
3353,0,0,3,7,121.98,6,16,1
3354,0,1,3,0,0,2,15,0
3355,0,1,3,1,74.99,3,11,0
3356,0,1,1,0,0,1,13,0
3357,0,0,1,1,62.99,3,5,1
3358,0,1,3,0,0,0,23,0
3359,1,1,1,2,56.99,0,25,0
3360,0,1,1,4,67.99,1,27,0
3361,0,1,2,0,0,5,14,0
3362,0,0,1,4,40.99,3,12,0
3363,0,1,3,2,51.49,5,24,0
3364,0,1,4,0,0,1,15,0
3365,0,1,2,0,0,5,14,0
3366,1,1,1,0,0,4,24,0
3367,0,1,3,1,71.49,1,16,0
3368,0,0,5,3,48.99,0,6,1
3369,0,1,3,0,0,2,16,0
3370,1,0,1,2,60.99,1,17,1
3371,0,1,2,0,0,3,25,1
3372,0,1,2,1,68.49,5,20,1
3373,0,1,3,1,104.98,4,20,0
3374,0,1,2,0,0,3,24,0
3375,0,1,4,14,67.99,7,12,1
3376,0,0,1,0,0,2,5,1
3377,1,1,3,0,0,1,15,1
3378,0,1,3,8,66.99,7,15,1
3379,0,1,2,0,0,5,18,0
3380,1,0,1,1,64.99,1,15,0
3381,0,0,1,1,73.99,4,3,0
3382,0,0,1,0,0,1,12,1
3383,0,1,3,0,0,5,3,1
3384,1,0,1,11,67.49,4,8,1
3385,0,0,5,2,38.99,6,4,1
3386,1,0,1,1,52.99,3,18,0
3387,1,1,1,0,0,1,20,0
3388,1,1,1,0,0,5,21,0
3389,0,0,2,1,285.96,4,9,1
3390,0,1,2,1,57.99,2,11,0
3391,1,1,1,2,52.99,5,19,0
3392,0,1,2,1,152.98,2,17,0
3393,0,1,3,7,236.97,0,17,1
3394,0,0,2,2,76.99,4,22,0
3395,1,1,1,3,68.99,4,9,0
3396,0,0,1,1,55.99,7,8,1
3397,0,1,3,0,0,4,13,0
3398,0,1,1,1,108.98,4,15,0
3399,0,0,2,4,267.96,5,8,0
3400,1,0,2,2,62.99,5,2,1
3401,0,1,3,1,52.99,5,25,0
3402,0,1,1,0,0,6,24,0
3403,0,0,1,3,61.99,2,10,1
3404,0,1,1,17,165.98,4,17,0
3405,0,1,3,3,65.49,0,26,0
3406,1,0,1,0,0,4,9,1
3407,0,1,1,1,56.99,1,22,0
3408,0,0,3,1,188.97,0,16,1
3409,0,0,1,5,67.49,0,9,0
3410,0,0,2,7,109.98,6,9,0
3411,0,1,1,2,56.49,5,18,1
3412,1,1,1,4,111.98,2,24,1
3413,0,0,1,0,0,0,1,0
3414,0,0,1,1,182.97,5,13,0
3415,0,1,3,0,0,1,13,0
3416,1,1,1,5,58.49,7,10,0
3417,0,1,1,2,69.99,5,10,0
3418,0,0,3,1,78.99,0,1,0
3419,0,0,1,0,0,7,9,1
3420,0,1,2,0,0,7,16,0
3421,0,0,2,3,93.98,7,5,0
3422,0,1,3,5,80.49,0,19,1
3423,0,1,3,0,0,6,15,0
3424,0,1,3,7,66.99,1,12,1
3425,0,0,2,3,155.98,1,1,0
3426,0,1,1,1,49.49,0,13,0
3427,0,1,3,2,126.98,2,13,1
3428,0,1,3,0,0,5,18,0
3429,0,0,5,6,63.49,2,7,1
3430,0,1,3,3,45.99,7,20,0
3431,0,1,4,1,62.49,5,27,0
3432,0,1,3,2,60.99,3,12,0
3433,0,0,1,0,0,1,1,0
3434,0,1,3,1,67.99,5,26,1
3435,1,0,1,2,61.99,1,14,1
3436,0,1,3,2,73.49,7,25,0
3437,0,1,3,0,0,1,10,0
3438,0,1,5,9,124.98,6,21,0
3439,0,0,1,2,53.99,5,15,0
3440,0,1,1,1,58.49,5,15,0
3441,0,1,3,0,0,0,23,0
3442,0,0,1,3,59.99,2,6,1
3443,1,0,1,6,82.99,5,8,0
3444,0,0,1,0,0,6,11,1
3445,0,1,3,0,0,2,28,0
3446,0,1,1,0,0,2,16,0
3447,0,0,1,0,0,5,13,1
3448,0,1,1,0,0,1,29,0
3449,0,1,3,0,0,3,12,0
3450,0,1,3,0,0,2,12,0
3451,0,0,2,3,55.99,5,3,0
3452,0,1,3,0,0,1,21,0
3453,1,1,3,10,61.99,5,23,0
3454,0,1,2,0,0,5,9,0
3455,0,0,2,2,123.98,5,4,0
3456,0,1,3,0,0,4,15,0
3457,0,1,1,2,52.99,1,18,0
3458,0,0,4,0,0,6,5,0
3459,0,1,1,1,69.99,0,23,0
3460,0,1,1,0,0,0,21,1
3461,0,0,2,6,253.96,6,2,1
3462,0,1,1,1,59.99,5,19,1
3463,0,0,2,2,64.49,1,15,0
3464,0,0,3,0,0,2,8,1
3465,0,0,1,1,128.98,6,11,0
3466,0,1,3,0,0,5,17,0
3467,0,1,2,1,93.98,3,16,0
3468,0,1,1,0,0,5,21,0
3469,1,1,1,1,101.98,3,19,0
3470,0,1,2,0,0,2,15,0
3471,0,0,1,0,0,6,3,0
3472,0,1,2,6,60.99,1,11,0
3473,0,1,3,2,125.98,5,13,0
